Admin_Unit_Code,Sub_Unit_Code,Site_Name,Plot_Name,Location_Type,Year,Date,Start_Time,End_Time,Observer,Visit,Interval_Length,ID_Method,Distance,Flyover_Observed,Sex,Common_Name,Scientific_Name,AcceptedTSN,Taxon_Code,AOU_Code,PIF_Watchlist_Status,Regional_Stewardship_Status,Temperature,Humidity,Sky,Wind,Disturbance,Initial_Three_Min_Cnt,Habitat,Previously_Obs,Month,Year_from_Date,Start_Hour
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,European Starling,Sturnus vulgaris,179637.0,86204.0,EUST,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,2.5 - 5 min,Calling,50 - 100 Meters,False,Undetermined,American Robin,Turdus migratorius,179759.0,87136.0,AMRO,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,0-2.5 min,Visualization,Not recorded,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0003,Grassland,2018,2018-07-11,1900-01-01 07:20:50,1900-01-01 07:30:50,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,Grasshopper Sparrow,Ammodramus savannarum,179333.0,83867.0,GRSP,False,False,21.2000007629395,87.3000030517578,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,<= 50 Meters,False,Undetermined,Chimney Swift,Chaetura pelagica,178001.0,83046.0,CHSW,False,True,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,0-2.5 min,Visualization,<= 50 Meters,False,Male,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,7.5 - 10 min,Visualization,Not recorded,True,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,0-2.5 min,Visualization,<= 50 Meters,False,Male,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,0-2.5 min,Visualization,Not recorded,True,Undetermined,Unidentified Crow,Corvus,179724.0,87098.0,UNCR,False,False,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,7.5 - 10 min,Visualization,50 - 100 Meters,False,Undetermined,Barn Swallow,Hirundo rustica,178448.0,87409.0,BARS,False,False,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0008,Grassland,2018,2018-07-11,1900-01-01 07:54:50,1900-01-01 08:04:50,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,22.1000003814697,78.5,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0002,Grassland,2018,2018-07-11,1900-01-01 07:37:50,1900-01-01 07:47:50,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,21.3999996185303,73.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0002,Grassland,2018,2018-07-11,1900-01-01 07:37:50,1900-01-01 07:47:50,Elizabeth Oswald,3,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,21.3999996185303,73.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0002,Grassland,2018,2018-07-11,1900-01-01 07:37:50,1900-01-01 07:47:50,Elizabeth Oswald,3,7.5 - 10 min,Calling,50 - 100 Meters,False,Undetermined,Killdeer,Charadrius vociferus,176520.0,77646.0,KILL,False,False,21.3999996185303,73.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0002,Grassland,2018,2018-07-11,1900-01-01 07:37:50,1900-01-01 07:47:50,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,21.3999996185303,73.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,False,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0002,Grassland,2018,2018-07-11,1900-01-01 07:37:50,1900-01-01 07:47:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,21.3999996185303,73.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0002,Grassland,2018,2018-07-11,1900-01-01 07:37:50,1900-01-01 07:47:50,Elizabeth Oswald,3,0-2.5 min,Singing,<= 50 Meters,False,Male,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,21.3999996185303,73.9000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,Slight effect on count,True,Grassland,False,7,2018,7
MONO,NA,Unknown,MONO-0007,Grassland,2018,2018-07-11,1900-01-01 08:15:50,1900-01-01 08:25:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,23.3999996185303,87.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0007,Grassland,2018,2018-07-11,1900-01-01 08:15:50,1900-01-01 08:25:50,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,23.3999996185303,87.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0007,Grassland,2018,2018-07-11,1900-01-01 08:15:50,1900-01-01 08:25:50,Elizabeth Oswald,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23.3999996185303,87.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0007,Grassland,2018,2018-07-11,1900-01-01 08:15:50,1900-01-01 08:25:50,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,23.3999996185303,87.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0007,Grassland,2018,2018-07-11,1900-01-01 08:15:50,1900-01-01 08:25:50,Elizabeth Oswald,3,0-2.5 min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,23.3999996185303,87.4000015258789,Clear or Few Clouds,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0006,Grassland,2018,2018-07-11,1900-01-01 08:32:50,1900-01-01 08:42:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Chipping Sparrow,Spizella passerina,179435.0,84781.0,CHSP,False,False,23.2000007629395,86.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0006,Grassland,2018,2018-07-11,1900-01-01 08:32:50,1900-01-01 08:42:50,Elizabeth Oswald,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,23.2000007629395,86.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0006,Grassland,2018,2018-07-11,1900-01-01 08:32:50,1900-01-01 08:42:50,Elizabeth Oswald,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,23.2000007629395,86.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0006,Grassland,2018,2018-07-11,1900-01-01 08:32:50,1900-01-01 08:42:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,23.2000007629395,86.1999969482422,Clear or Few Clouds,Light breeze (4-7 mph) wind felt on face,No effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0014,Grassland,2018,2018-07-11,1900-01-01 08:53:50,1900-01-01 09:03:50,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,24.0,85.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,True,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0014,Grassland,2018,2018-07-11,1900-01-01 08:53:50,1900-01-01 09:03:50,Elizabeth Oswald,3,5 - 7.5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,24.0,85.5,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Moderate effect on count,False,Grassland,False,7,2018,8
MONO,NA,Unknown,MONO-0015,Grassland,2018,2018-07-11,1900-01-01 09:11:50,1900-01-01 09:21:50,Elizabeth Oswald,3,2.5 - 5 min,Calling,<= 50 Meters,False,Undetermined,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,24.2999992370605,86.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False,7,2018,9
MONO,NA,Unknown,MONO-0015,Grassland,2018,2018-07-11,1900-01-01 09:11:50,1900-01-01 09:21:50,Elizabeth Oswald,3,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,24.2999992370605,86.0,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,No effect on count,False,Grassland,False,7,2018,9
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,5 - 7.5 min,Visualization,Not recorded,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,0-2.5 min,Calling,<= 50 Meters,False,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,0-2.5 min,Visualization,Not recorded,True,Undetermined,American Goldfinch,Carduelis tristis,179236.0,95286.0,AMGO,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Northern Cardinal,Cardinalis cardinalis,179124.0,94228.0,NOCA,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,2.5 - 5 min,Singing,<= 50 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,0-2.5 min,Visualization,Not recorded,True,Undetermined,Red-bellied Woodpecker,Melanerpes carolinus,178195.0,84865.0,RBWO,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,True,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,7.5 - 10 min,Singing,50 - 100 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0025,Grassland,2018,2018-07-11,1900-01-01 10:32:50,1900-01-01 10:42:50,Elizabeth Oswald,3,5 - 7.5 min,Calling,50 - 100 Meters,False,Undetermined,Carolina Chickadee,Poecile carolinensis,554383.0,265876.0,CACH,False,True,25.7999992370605,65.3000030517578,Partly Cloudy,Light breeze (4-7 mph) wind felt on face,Slight effect on count,False,Grassland,False,7,2018,10
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,2.5 - 5 min,Singing,50 - 100 Meters,False,Male,Song Sparrow,Melospiza melodia,179492.0,85643.0,SOSP,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Male,Common Yellowthroat,Geothlypis trichas,178944.0,92708.0,COYE,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,5 - 7.5 min,Visualization,50 - 100 Meters,False,Undetermined,Cedar Waxwing,Bombycilla cedrorum,178532.0,88296.0,CEDW,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,5 - 7.5 min,Singing,50 - 100 Meters,False,Undetermined,Scarlet Tanager,Piranga olivacea,179883.0,88071.0,SCTA,False,True,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,Acadian Flycatcher,Empidonax virescens,178339.0,85824.0,ACFL,False,True,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Red-eyed Vireo,Vireo olivaceus,179021.0,93587.0,REVI,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,7.5 - 10 min,Singing,50 - 100 Meters,False,Male,Indigo Bunting,Passerina cyanea,179150.0,94257.0,INBU,False,True,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,50 - 100 Meters,False,Undetermined,House Wren,Troglodytes aedon,178541.0,88306.0,HOWR,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Male,Eastern Wood-Pewee,Contopus virens,178359.0,85846.0,EAWP,False,True,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,0-2.5 min,Singing,<= 50 Meters,False,Undetermined,Carolina Wren,Thryothorus ludovicianus,178581.0,88350.0,CARW,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,True,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,7.5 - 10 min,Singing,<= 50 Meters,False,Male,Cape May Warbler,Setophaga tigrina,950031.0,773818.0,CMWA,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
MONO,NA,Unknown,MONO-0066,Grassland,2018,2018-05-10,1900-01-01 08:24:50,1900-01-01 08:34:50,Elizabeth Oswald,1,5 - 7.5 min,Singing,<= 50 Meters,False,Undetermined,Great Crested Flycatcher,Myiarchus crinitus,178309.0,85791.0,GCFL,False,False,20.8999996185303,13.3000001907349,Cloudy/Overcast,Light air movement (1-3 mph) smoke drifts,No effect on count,False,Grassland,False,5,2018,8
